"hg1"	"hg2"	"distance"	"hg1_Hgsubgroup"	"hg1_oneletter"	"hg2_Hgsubgroup"	"hg2_oneletter"	"hg1_MacroPhylo"	"hg2_MacroPhylo"	"ArrayType"	"matched_subgroup"	"matched_oneletter"	"matched_macro"	"matched_haplogroup"	"matched_level"	"Group"	"InLegend"
"B5a1"	"B5"	2	"B5"	"B"	"B5"	"B"	"B"	"B"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7b1a1b"	"M7b1a1b"	0	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B4"	"HV2"	7	"B4"	"B"	"HV2"	"HV"	"B"	"HV"	"HumanOmni2-5-8-v1-1-C"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"F1a1a1"	"F1a1a1"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"R9b1a1a"	"R9"	5	"R9"	"R"	"R9"	"R"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B5a1c"	"B5"	3	"B5"	"B"	"B5"	"B"	"B"	"B"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M23'75"	"M23"	1	"M23"	"M"	"M23"	"M"	"M*"	"M*"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R9b1a1a"	"R9"	5	"R9"	"R"	"R9"	"R"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7b1a1"	"M7b1a1"	0	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"R9c"	"R9c"	0	"R9"	"R"	"R9"	"R"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"F1f*"	"F1f*"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M10a1a1b1"	"M10a1+16129"	4	"M10"	"M"	"M10"	"M"	"M*"	"M*"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M10a1a1b1"	"M10a1+16129"	4	"M10"	"M"	"M10"	"M"	"M*"	"M*"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"Y1b1a"	"Y"	4	"Y1"	"Y"	"Y"	"Y"	"N9"	"N9"	"HumanOmni2-5-8-v1-1-C"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M74a"	"M13'46'61+16362"	5	"M74"	"M"	"M13"	"M"	"M7"	"M*"	"HumanOmni2-5-8-v1-1-C"	0	1	0	0	"3. One-letter"	"Other"	FALSE
"F1a4b"	"F1a'c'f"	4	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7b1a1f"	"M7b1a1"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"N9a6"	"N9a"	1	"N9"	"N"	"N9"	"N"	"N9"	"N9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R9b1b"	"R9"	3	"R9"	"R"	"R9"	"R"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"N9a10"	"N9a10"	0	"N9"	"N"	"N9"	"N"	"N9"	"N9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B5a1b1"	"B5a1b"	1	"B5"	"B"	"B5"	"B"	"B"	"B"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7b1a1a2"	"M7b1a1"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B4c2"	"B4c2"	0	"B4"	"B"	"B4"	"B"	"B"	"B"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"F2e"	"F2h"	3	"F2"	"F"	"F2"	"F"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7b1a1+(16192)"	"M7b1a1"	1	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B5a1a"	"B5"	3	"B5"	"B"	"B5"	"B"	"B"	"B"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7b1a1e1"	"M7b1a1"	3	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7b1a1e1"	"M7b1a1"	3	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R9b1b"	"R9"	3	"R9"	"R"	"R9"	"R"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B4b1a"	"B4b'd'e'j"	3	"B4"	"B"	"B4"	"B"	"B"	"B"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7b1a1a"	"M7b1a1"	1	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M51a2"	"M"	4	"M51"	"M"	"M"	"M"	"M*"	"M*"	"HumanOmni2-5-8-v1-1-C"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"B4+16261"	"B4m"	1	"B4"	"B"	"B4"	"B"	"B"	"B"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"F1f*"	"F1f*"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M7b1a1e1"	"M7b1a1"	3	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B5a1"	"B5"	2	"B5"	"B"	"B5"	"B"	"B"	"B"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B5a1"	"B5"	2	"B5"	"B"	"B5"	"B"	"B"	"B"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7b1a1f"	"M7b1a1"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M9a1a3"	"M9a1"	2	"M9"	"M"	"M9"	"M"	"M9"	"M9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"F1f"	"F1f"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M7b1a1a2"	"M7b1a1"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7b1a1a3"	"M7b1a1"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B4c2"	"B4c2"	0	"B4"	"B"	"B4"	"B"	"B"	"B"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M7b1a1"	"M7b1a1"	0	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"F1a'c'f"	"F1a'c'f"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"C4d"	"C4a1a3d"	10	"C4"	"C"	"C4"	"C"	"M8"	"M8"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7b1a1f"	"M7b1a1"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B4a"	"B4a1a1*2"	4	"B4"	"B"	"B4"	"B"	"B"	"B"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7c1a"	"M7c1"	1	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"F1a1a*2"	"F1a1"	2	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"F2a+@16291"	"F"	4	"F2"	"F"	"F"	"F"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"F2b1"	"F"	4	"F2"	"F"	"F"	"F"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"F1f"	"F1f"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B4a1c4"	"B4+16261"	5	"B4"	"B"	"B4"	"B"	"B"	"B"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"F1a1a1"	"F1a1a1"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M7b1a1a2"	"M7b1a1"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B5a1a"	"B5"	3	"B5"	"B"	"B5"	"B"	"B"	"B"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A+152+16362+200"	"N10"	5	"A"	"A"	"N10"	"N"	"A"	"N1"	"HumanOmni2-5-8-v1-1-C"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B5a1"	"B5"	2	"B5"	"B"	"B5"	"B"	"B"	"B"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7b1a1f"	"M7b1a1"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M12a1a1"	"M12a1a1"	0	"M12"	"M"	"M12"	"M"	"M*"	"M*"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"C7a"	"C7a"	0	"C7"	"C"	"C7"	"C"	"M8"	"M8"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"D5b3"	"D5b"	1	"D5"	"D"	"D5"	"D"	"D"	"D"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"F1f"	"F1f"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"D4j+(16286)"	"D4j"	1	"D4"	"D"	"D4"	"D"	"D"	"D"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D4g2a1"	"D4"	4	"D4"	"D"	"D4"	"D"	"D"	"D"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7b1a1a2"	"M7b1a1"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B6a"	"B6a"	0	"B6"	"B"	"B6"	"B"	"B"	"B"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B5a1a"	"B5"	3	"B5"	"B"	"B5"	"B"	"B"	"B"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"F1a1a"	"F1a1"	1	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"F1f"	"F1f"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M7b1a1"	"M7b1a1"	0	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"F1a3"	"F1a'c'f"	2	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B5a1"	"B5"	2	"B5"	"B"	"B5"	"B"	"B"	"B"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B4"	"HV2"	7	"B4"	"B"	"HV2"	"HV"	"B"	"HV"	"HumanOmni2-5-8-v1-1-C"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M7b1a1+(16192)"	"M7b1a1"	1	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B5a1a"	"B5"	3	"B5"	"B"	"B5"	"B"	"B"	"B"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7c1a"	"M7c1"	1	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D5a2b"	"D5a2"	1	"D5"	"D"	"D5"	"D"	"D"	"D"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R11b1"	"R11"	2	"R11"	"R"	"R11"	"R"	"R*"	"R*"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B5a1a"	"B5"	3	"B5"	"B"	"B5"	"B"	"B"	"B"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R11b1"	"R11"	2	"R11"	"R"	"R11"	"R"	"R*"	"R*"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7b1a1f"	"M7b1a1"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M71a"	"M"	3	"M71"	"M"	"M"	"M"	"M7"	"M*"	"HumanOmni2-5-8-v1-1-C"	0	1	0	0	"3. One-letter"	"Other"	FALSE
"F1f"	"F1f"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M7b1a1b"	"M7b1a1b"	0	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M7c1c2"	"M7c1"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B6a1"	"HV12b1"	10	"B6"	"B"	"HV12"	"HV"	"B"	"HV"	"HumanOmni2-5-8-v1-1-C"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"F3b+152"	"F3"	2	"F3"	"F"	"F3"	"F"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M9a1a1"	"M9a1"	2	"M9"	"M"	"M9"	"M"	"M9"	"M9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"C7a"	"C7a"	0	"C7"	"C"	"C7"	"C"	"M8"	"M8"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"D4g2a1b"	"D4"	5	"D4"	"D"	"D4"	"D"	"D"	"D"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7b1a1b"	"M7b1a1b"	0	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B4c2c"	"B4c2"	1	"B4"	"B"	"B4"	"B"	"B"	"B"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7b1a1a3"	"M7b1a1a3"	0	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M7b1a1f"	"M7b1a1"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M61*"	"M61*"	0	"M61"	"M"	"M61"	"M"	"M*"	"M*"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"D4j1b"	"D4j"	2	"D4"	"D"	"D4"	"D"	"D"	"D"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"F1e3"	"F1"	3	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B4'5"	"HV"	4	"B4"	"B"	"HV"	"HV"	"B"	"HV"	"HumanOmni2-5-8-v1-1-C"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M7b1a1a3"	"M7b1a1"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"F1a2a"	"F1a2"	1	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B4h"	"B4a1a1a20"	7	"B4"	"B"	"B4"	"B"	"B"	"B"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7b1a1+(16192)"	"M7b1a1"	1	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B4b1a2a*"	"B4b1a2a"	1	"B4"	"B"	"B4"	"B"	"B"	"B"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"F1a1"	"F1a1"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"F2d"	"F"	2	"F2"	"F"	"F"	"F"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"B5a1"	"B5"	2	"B5"	"B"	"B5"	"B"	"B"	"B"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B4c"	"B4a1+16311*"	6	"B4"	"B"	"B4"	"B"	"B"	"B"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R9b1a1a"	"R9"	5	"R9"	"R"	"R9"	"R"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"F1a1"	"F1a1"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"F1a2a"	"F1a2"	1	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"N9a1"	"N9a1'3"	1	"N9"	"N"	"N9"	"N"	"N9"	"N9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M9a4a2"	"M9a4a2"	0	"M9"	"M"	"M9"	"M"	"M9"	"M9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M7c1a"	"M7c1"	1	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B4b1a2a"	"B4b1a2a"	0	"B4"	"B"	"B4"	"B"	"B"	"B"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M24a"	"M24"	1	"M24"	"M"	"M24"	"M"	"M*"	"M*"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R9b2"	"R9b1a2b*1"	6	"R9"	"R"	"R9"	"R"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M51a1b"	"M51a1b"	0	"M51"	"M"	"M51"	"M"	"M*"	"M*"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B5a1a"	"B5"	3	"B5"	"B"	"B5"	"B"	"B"	"B"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M17c1a1a"	"M39b*"	10	"M17"	"M"	"M39"	"M"	"M*"	"M*"	"HumanOmni2-5-8-v1-1-C"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"R23"	"B6a"	5	"R23"	"R"	"B6"	"B"	"R*"	"B"	"HumanOmni2-5-8-v1-1-C"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"D4i"	"D4i"	0	"D4"	"D"	"D4"	"D"	"D"	"D"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M72a"	"M72"	1	"M72"	"M"	"M72"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"F1d"	"F1"	2	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"N9a2a"	"N9a"	3	"N9"	"N"	"N9"	"N"	"N9"	"N9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D4b2b1"	"D4b2"	2	"D4"	"D"	"D4"	"D"	"D"	"D"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7a1a7"	"M7a"	4	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"F1b1a1a"	"F1a'c'f"	7	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D4a4"	"D4a+16294"	1	"D4"	"D"	"D4"	"D"	"D"	"D"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D4c1b1"	"D4"	4	"D4"	"D"	"D4"	"D"	"D"	"D"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D4g1a"	"D4g1a"	0	"D4"	"D"	"D4"	"D"	"D"	"D"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"F2c1"	"F"	3	"F2"	"F"	"F"	"F"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M7b1a1a1"	"M7b1a1a1"	0	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"F1b1a1a1"	"F1a'c'f"	8	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"N9a2a1"	"N9a"	4	"N9"	"N"	"N9"	"N"	"N9"	"N9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D4k"	"D4k"	0	"D4"	"D"	"D4"	"D"	"D"	"D"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"N9b"	"N9b"	0	"N9"	"N"	"N9"	"N"	"N9"	"N9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"D5a1a1"	"D5"	5	"D5"	"D"	"D5"	"D"	"D"	"D"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D4i"	"D4i"	0	"D4"	"D"	"D4"	"D"	"D"	"D"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"Z2"	"Z"	2	"Z2"	"Z"	"Z"	"Z"	"M8"	"M8"	"HumanOmni2-5-8-v1-1-C"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"F1a1b"	"F1a1"	1	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B5b2a1"	"B5"	4	"B5"	"B"	"B5"	"B"	"B"	"B"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"N9a2a1"	"N9a"	4	"N9"	"N"	"N9"	"N"	"N9"	"N9"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7a1a4a"	"M7a"	5	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D4m1"	"D4m1"	0	"D4"	"D"	"D4"	"D"	"D"	"D"	"HumanOmni2-5-8-v1-1-C"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"D4g1"	"D4"	2	"D4"	"D"	"D4"	"D"	"D"	"D"	"HumanOmni2-5-8-v1-1-C"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
